"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 30, 2019","880.29","876.61","881.27","876.13","33.52K","0.45%"
"Dec 27, 2019","876.38","872.11","876.38","867.95","26.81K","0.49%"
"Dec 26, 2019","872.07","873.17","874.87","869.57","40.38K","-0.13%"
"Dec 25, 2019","873.18","869.93","874.93","869.22","53.69K","0.38%"
"Dec 24, 2019","869.88","868.14","869.90","864.86","57.93K","0.19%"
"Dec 23, 2019","868.20","868.37","872.75","867.92","72.19K","-0.02%"
"Dec 20, 2019","868.37","862.23","869.52","862.23","69.39K","0.71%"
"Dec 19, 2019","862.23","863.16","867.25","858.76","68.01K","-0.11%"
"Dec 18, 2019","863.16","866.61","867.69","861.05","69.57K","-0.49%"
"Dec 17, 2019","867.44","876.50","877.63","867.13","72.41K","-1.05%"
"Dec 16, 2019","876.65","880.55","880.55","874.06","67.01K","-0.44%"
"Dec 13, 2019","880.55","884.98","888.53","880.55","65.82K","-0.48%"
"Dec 12, 2019","884.80","878.27","885.73","878.27","57.45K","0.74%"
"Dec 11, 2019","878.27","873.38","878.27","869.15","66.72K","0.59%"
"Dec 10, 2019","873.16","879.95","880.22","870.25","72.50K","-0.77%"
"Dec 09, 2019","879.94","880.39","882.58","876.01","64.15K","-0.06%"
"Dec 06, 2019","880.43","878.28","882.59","875.99","60.75K","0.13%"
"Dec 05, 2019","879.32","883.33","886.36","878.39","61.68K","-0.48%"
"Dec 04, 2019","883.56","868.79","883.56","865.31","74.53K","1.71%"
"Dec 03, 2019","868.68","874.90","877.96","865.74","77.47K","-0.73%"
"Dec 02, 2019","875.10","887.47","889.47","875.10","76.46K","-1.39%"
"Nov 29, 2019","887.47","885.90","888.41","882.68","60.33K","0.20%"
"Nov 28, 2019","885.70","894.45","895.42","883.16","69.37K","-1.05%"
"Nov 27, 2019","895.06","898.58","901.10","894.80","58.43K","-0.27%"
"Nov 26, 2019","897.50","895.36","900.72","895.36","68.55K","0.30%"
"Nov 25, 2019","894.80","892.31","896.43","886.81","63.82K","0.28%"
"Nov 22, 2019","892.31","898.93","906.93","885.83","82.10K","-0.66%"
"Nov 21, 2019","898.23","917.00","917.06","898.23","83.04K","-2.05%"
"Nov 20, 2019","917.00","925.94","926.67","917.00","72.57K","-0.98%"
"Nov 19, 2019","926.07","921.00","926.07","919.95","63.69K","0.56%"
"Nov 18, 2019","920.95","927.49","929.18","920.52","69.84K","-0.69%"
"Nov 15, 2019","927.36","928.82","930.84","922.59","66.13K","-0.12%"
"Nov 14, 2019","928.44","932.45","935.72","927.14","78.62K","-0.45%"
"Nov 13, 2019","932.60","939.82","941.13","930.84","76.76K","-0.77%"
"Nov 12, 2019","939.82","939.72","942.55","937.95","66.25K","0.01%"
"Nov 11, 2019","939.72","944.72","946.55","938.78","80.10K","-0.53%"
"Nov 08, 2019","944.70","944.28","948.37","942.19","74.21K","0.05%"
"Nov 07, 2019","944.25","942.38","945.26","940.23","76.23K","0.20%"
"Nov 06, 2019","942.38","942.40","945.43","940.76","75.02K","0.00%"
"Nov 05, 2019","942.34","940.53","944.62","938.73","71.49K","0.22%"
"Nov 04, 2019","940.25","933.96","941.46","932.31","87.34K","0.72%"
"Nov 01, 2019","933.55","922.46","934.21","922.46","76.84K","1.18%"
"Oct 31, 2019","922.68","925.02","928.88","922.06","63.15K","-0.26%"
"Oct 30, 2019","925.07","923.98","928.85","922.67","56.67K","0.12%"
"Oct 29, 2019","923.97","925.67","928.38","923.97","59.00K","-0.22%"
"Oct 28, 2019","925.97","927.96","929.93","925.80","60.01K","-0.12%"
"Oct 25, 2019","927.05","925.49","927.05","923.56","56.30K","0.19%"
"Oct 24, 2019","925.25","919.54","925.25","919.17","59.25K","0.61%"
"Oct 23, 2019","919.61","916.81","919.61","915.87","55.20K","0.31%"
"Oct 22, 2019","916.81","914.04","917.61","912.70","59.08K","0.31%"
"Oct 21, 2019","914.00","918.02","918.81","913.94","63.51K","-0.56%"
"Oct 18, 2019","919.13","919.92","922.62","916.87","57.61K","0.00%"
"Oct 17, 2019","919.10","924.53","924.79","919.10","65.01K","-0.60%"
"Oct 16, 2019","924.64","923.26","927.91","923.26","55.09K","0.15%"
"Oct 15, 2019","923.27","921.95","924.79","920.63","55.00K","0.15%"
"Oct 14, 2019","921.91","916.81","924.69","916.81","81.66K","0.57%"
"Oct 11, 2019","916.68","913.05","917.14","912.94","61.85K","0.40%"
"Oct 10, 2019","913.05","914.59","917.08","912.20","54.84K","-0.16%"
"Oct 09, 2019","914.54","915.38","917.90","912.48","62.57K","-0.08%"
"Oct 08, 2019","915.27","907.06","915.34","906.88","65.24K","0.86%"
"Oct 07, 2019","907.50","915.62","917.36","907.50","60.84K","-0.84%"
"Oct 04, 2019","915.16","921.70","924.36","915.16","62.01K","-0.71%"
"Oct 03, 2019","921.70","919.63","921.70","911.60","63.66K","0.21%"
"Oct 02, 2019","919.73","926.44","927.43","917.68","69.14K","-0.71%"
"Oct 01, 2019","926.31","922.87","926.31","921.69","59.81K","0.37%"
"Sep 30, 2019","922.89","924.83","930.88","922.62","63.29K","-0.21%"
"Sep 27, 2019","924.83","918.10","925.58","917.72","64.12K","0.73%"
"Sep 26, 2019","918.10","912.91","918.10","911.57","61.82K","0.62%"
"Sep 25, 2019","912.42","910.57","913.33","906.60","51.19K","0.18%"
"Sep 24, 2019","910.76","909.98","914.02","908.03","50.42K","0.09%"
"Sep 23, 2019","909.98","914.73","918.42","909.98","63.69K","-0.57%"
"Sep 20, 2019","915.16","918.88","920.77","914.55","72.09K","-0.40%"
"Sep 19, 2019","918.88","913.40","918.88","909.88","57.54K","0.59%"
"Sep 18, 2019","913.48","912.42","915.09","911.08","64.92K","0.12%"
"Sep 17, 2019","912.38","908.60","912.89","904.36","49.77K","0.42%"
"Sep 16, 2019","908.60","905.00","909.70","902.82","52.50K","0.39%"
"Sep 13, 2019","905.05","894.21","905.31","893.80","67.62K","1.20%"
"Sep 12, 2019","894.32","886.12","894.32","886.12","48.19K","0.99%"
"Sep 11, 2019","885.52","882.90","886.12","881.34","34.85K","0.28%"
"Sep 10, 2019","883.04","885.84","888.57","881.04","46.27K","-0.29%"
"Sep 09, 2019","885.61","885.95","887.01","883.43","37.16K","-0.04%"
"Sep 06, 2019","885.95","885.93","889.49","884.90","40.54K","-0.02%"
"Sep 05, 2019","886.10","887.21","891.43","886.10","42.08K","-0.11%"
"Sep 04, 2019","887.12","888.95","890.31","883.91","41.24K","-0.21%"
"Sep 03, 2019","888.97","892.83","894.11","886.02","45.77K","-0.40%"
"Aug 30, 2019","892.51","888.94","893.57","888.83","40.84K","0.38%"
"Aug 29, 2019","889.13","886.04","889.13","882.14","42.61K","0.34%"
"Aug 28, 2019","886.08","886.82","890.58","885.23","41.62K","-0.09%"
"Aug 27, 2019","886.91","892.48","899.29","886.91","59.29K","-0.62%"
"Aug 26, 2019","892.48","899.10","899.10","887.05","65.31K","-0.89%"
"Aug 23, 2019","900.53","901.53","902.50","896.87","49.59K","-0.08%"
"Aug 22, 2019","901.29","901.28","904.41","899.58","46.93K","0.08%"
"Aug 21, 2019","900.54","894.45","901.25","892.05","56.16K","0.68%"
"Aug 20, 2019","894.45","891.73","894.86","890.96","41.24K","0.30%"
"Aug 19, 2019","891.78","892.32","897.03","889.34","39.31K","-0.07%"
"Aug 16, 2019","892.44","890.39","900.31","886.87","70.25K","0.19%"
"Aug 15, 2019","890.78","874.42","890.78","867.95","50.40K","1.17%"
"Aug 14, 2019","880.51","880.04","886.80","880.04","44.30K","0.29%"
"Aug 13, 2019","877.97","882.23","882.23","875.32","59.07K","-0.48%"
"Aug 12, 2019","882.23","878.56","883.41","877.33","44.75K","0.41%"
"Aug 09, 2019","878.62","875.81","880.29","874.51","46.67K","0.32%"
"Aug 08, 2019","875.81","868.20","877.32","866.69","58.88K","0.87%"
"Aug 07, 2019","868.27","866.13","872.05","863.57","40.02K","0.25%"
"Aug 06, 2019","866.13","870.82","870.82","858.02","52.91K","-0.72%"
"Aug 05, 2019","872.39","883.34","884.09","872.39","53.47K","-1.46%"
"Aug 02, 2019","885.29","887.06","887.06","877.76","54.74K","-0.24%"
"Aug 01, 2019","887.39","884.29","887.39","881.52","41.76K","0.48%"
"Jul 31, 2019","883.19","877.80","885.86","874.39","43.40K","0.60%"
"Jul 30, 2019","877.92","888.70","892.38","877.92","44.93K","-1.20%"
"Jul 29, 2019","888.54","887.96","889.97","880.92","44.92K","0.08%"
"Jul 26, 2019","887.84","890.44","891.90","886.09","45.31K","-0.29%"
"Jul 25, 2019","890.41","887.43","892.31","885.19","54.56K","0.34%"
"Jul 24, 2019","887.39","888.63","892.81","885.66","46.41K","-0.10%"
"Jul 23, 2019","888.26","879.42","889.04","878.22","48.22K","0.98%"
"Jul 22, 2019","879.62","880.49","885.42","878.39","48.84K","-0.13%"
"Jul 19, 2019","880.79","870.97","881.16","870.97","63.93K","1.15%"
"Jul 18, 2019","870.81","879.66","879.66","870.81","44.97K","-1.02%"
"Jul 17, 2019","879.75","880.69","882.85","877.59","59.85K","-0.13%"
"Jul 16, 2019","880.91","873.74","880.91","873.74","48.67K","0.82%"
"Jul 15, 2019","873.71","875.28","876.82","870.84","42.05K","-0.15%"
"Jul 12, 2019","874.99","880.06","883.15","874.56","46.83K","-0.47%"
"Jul 11, 2019","879.10","876.12","880.88","876.12","39.21K","0.34%"
"Jul 10, 2019","876.12","872.21","878.32","872.20","41.86K","0.45%"
"Jul 09, 2019","872.21","871.19","872.52","866.32","41.06K","0.15%"
"Jul 08, 2019","870.92","878.96","878.96","867.35","44.40K","-1.06%"
"Jul 05, 2019","880.23","879.49","882.19","876.28","41.27K","0.06%"
"Jul 04, 2019","879.72","869.58","879.72","869.58","49.31K","1.17%"
"Jul 03, 2019","869.58","872.92","872.92","865.59","42.59K","-0.38%"
"Jul 02, 2019","872.92","876.27","877.08","870.71","38.74K","-0.38%"
"Jul 01, 2019","876.26","864.24","876.39","864.24","49.23K","1.39%"
"Jun 28, 2019","864.24","854.49","864.24","847.77","43.76K","1.15%"
"Jun 27, 2019","854.41","866.84","867.08","854.41","44.97K","-1.43%"
"Jun 26, 2019","866.81","868.16","870.52","865.67","41.57K","-0.19%"
"Jun 25, 2019","868.50","867.73","870.37","866.25","38.48K","-0.05%"
"Jun 24, 2019","868.94","866.63","873.33","866.63","40.70K","0.28%"
"Jun 21, 2019","866.53","864.59","870.35","864.44","72.30K","0.22%"
"Jun 20, 2019","864.59","854.90","867.91","853.96","53.36K","1.20%"
"Jun 19, 2019","854.34","850.34","854.81","850.34","39.85K","0.73%"
"Jun 18, 2019","848.17","852.62","853.95","845.40","43.00K","-0.57%"
"Jun 17, 2019","852.99","861.37","862.36","851.14","40.07K","-1.01%"
"Jun 14, 2019","861.65","859.53","864.29","859.08","34.40K","0.23%"
"Jun 13, 2019","859.68","865.29","865.29","857.72","32.32K","-0.66%"
"Jun 12, 2019","865.42","870.48","871.64","865.42","32.45K","-0.63%"
"Jun 11, 2019","870.91","872.49","874.32","870.00","29.46K","-0.18%"
"Jun 10, 2019","872.49","869.68","877.45","866.79","44.47K","0.34%"
"Jun 07, 2019","869.56","860.64","869.56","860.64","33.45K","0.96%"
"Jun 06, 2019","861.31","863.81","865.16","851.47","38.24K","-0.28%"
"Jun 05, 2019","863.69","866.79","871.91","863.69","27.11K","-0.08%"
"Jun 04, 2019","864.35","864.27","868.67","857.94","32.53K","0.03%"
"Jun 03, 2019","864.08","875.64","875.64","858.64","51.47K","-1.39%"
"May 31, 2019","876.29","883.39","884.75","875.77","34.30K","-0.80%"
"May 30, 2019","883.37","883.51","888.68","879.58","29.87K","-0.02%"
"May 29, 2019","883.52","886.12","886.98","882.00","33.83K","-0.20%"
"May 28, 2019","885.27","888.80","891.61","883.53","30.93K","-0.44%"
"May 27, 2019","889.20","884.29","889.45","883.95","29.66K","0.53%"
"May 24, 2019","884.48","894.22","898.24","884.48","44.87K","-1.18%"
"May 23, 2019","895.07","897.66","899.02","892.08","30.51K","-0.29%"
"May 22, 2019","897.66","901.49","906.99","897.27","43.39K","-0.41%"
"May 21, 2019","901.36","901.79","907.64","900.97","43.01K","0.03%"
"May 20, 2019","901.06","890.16","901.06","888.12","42.54K","1.18%"
"May 17, 2019","890.53","892.93","893.44","888.56","40.03K","-0.16%"
"May 16, 2019","891.93","893.70","896.34","891.93","39.25K","-0.14%"
"May 15, 2019","893.22","882.99","893.68","882.99","46.18K","1.20%"
"May 14, 2019","882.67","879.14","882.67","871.96","39.07K","0.34%"
"May 13, 2019","879.64","876.16","879.64","874.68","37.92K","0.36%"
"May 10, 2019","876.45","871.28","877.59","871.28","34.86K","0.57%"
"May 09, 2019","871.50","872.71","875.89","868.73","39.32K","-0.15%"
"May 08, 2019","872.78","872.22","874.89","867.18","38.55K","-0.48%"
"May 07, 2019","877.02","880.06","885.23","876.18","36.43K","-0.20%"
"May 06, 2019","878.80","893.83","893.83","875.71","41.22K","-1.86%"
"May 03, 2019","895.42","893.80","895.70","889.20","47.86K","0.17%"
"May 02, 2019","893.87","890.60","893.89","889.61","36.44K","0.37%"
"Apr 26, 2019","890.55","885.47","890.69","882.58","34.57K","0.55%"
"Apr 25, 2019","885.65","888.57","888.91","883.72","29.18K","-0.34%"
"Apr 24, 2019","888.65","877.97","889.02","877.97","35.01K","1.18%"
"Apr 23, 2019","878.29","878.38","881.67","875.05","37.90K","0.01%"
"Apr 22, 2019","878.23","880.90","880.90","873.55","34.29K","-0.26%"
"Apr 19, 2019","880.52","877.07","884.77","877.07","26.15K","0.40%"
"Apr 18, 2019","877.02","884.29","887.48","876.20","39.36K","-0.98%"
"Apr 17, 2019","885.66","886.65","891.78","885.64","34.64K","-0.24%"
"Apr 16, 2019","887.76","890.81","890.81","877.38","36.54K","-0.60%"
"Apr 12, 2019","893.10","895.95","895.95","891.71","27.81K","-0.33%"
"Apr 11, 2019","896.04","893.60","896.68","892.62","24.75K","0.32%"
"Apr 10, 2019","893.19","899.91","899.91","887.75","34.64K","-0.76%"
"Apr 09, 2019","900.07","906.46","908.94","898.80","42.51K","-0.71%"
"Apr 08, 2019","906.55","904.92","907.20","900.97","33.28K","0.21%"
"Apr 05, 2019","904.69","904.33","905.76","902.77","30.17K","0.04%"
"Apr 04, 2019","904.33","901.50","906.29","900.97","32.08K","0.31%"
"Apr 03, 2019","901.50","903.59","903.59","897.47","34.51K","-0.23%"
"Apr 02, 2019","903.59","907.18","912.94","902.43","35.22K","-0.25%"
"Apr 01, 2019","905.87","900.17","905.94","900.17","40.15K","0.64%"
"Mar 29, 2019","900.13","901.65","906.84","900.13","45.01K","-0.17%"
"Mar 28, 2019","901.65","901.51","903.88","898.17","31.10K","-0.01%"
"Mar 27, 2019","901.76","895.71","903.35","895.71","32.70K","0.80%"
"Mar 26, 2019","894.58","893.78","901.81","892.47","38.01K","0.13%"
"Mar 25, 2019","893.40","912.10","912.10","889.17","53.51K","-2.07%"
"Mar 22, 2019","912.27","907.94","914.69","906.64","46.66K","0.48%"
"Mar 21, 2019","907.87","924.22","928.32","907.87","53.92K","-1.76%"
"Mar 20, 2019","924.12","927.54","927.54","914.77","59.41K","-0.37%"
"Mar 19, 2019","927.56","933.56","935.67","924.91","56.48K","-0.56%"
"Mar 18, 2019","932.75","927.16","935.16","926.85","61.80K","0.61%"
"Mar 15, 2019","927.06","934.87","934.87","924.45","72.93K","-0.79%"
"Mar 14, 2019","934.42","935.41","937.82","931.33","51.53K","-0.11%"
"Mar 13, 2019","935.41","929.86","939.17","929.86","72.24K","0.60%"
"Mar 12, 2019","929.86","919.21","929.86","919.21","59.91K","1.49%"
"Mar 11, 2019","916.24","915.00","918.73","911.88","32.01K","0.16%"
"Mar 08, 2019","914.74","922.16","922.16","913.39","41.84K","-0.82%"
"Mar 07, 2019","922.29","923.77","930.79","922.29","51.39K","-0.14%"
"Mar 06, 2019","923.58","923.66","926.32","916.89","36.43K","-0.01%"
"Mar 05, 2019","923.66","928.25","931.23","922.05","56.23K","-0.51%"
"Mar 04, 2019","928.42","915.39","929.28","915.39","51.48K","1.43%"
"Mar 01, 2019","915.32","904.96","915.99","904.96","39.64K","1.14%"
"Feb 28, 2019","904.98","930.37","930.81","904.98","71.56K","-2.75%"
"Feb 27, 2019","930.54","929.51","935.76","928.59","54.96K","0.11%"
"Feb 26, 2019","929.51","939.56","941.45","922.93","58.44K","-1.06%"
"Feb 25, 2019","939.47","929.57","944.01","929.57","68.47K","1.07%"
"Feb 22, 2019","929.50","926.30","934.65","920.78","74.94K","0.37%"
"Feb 21, 2019","926.09","912.83","926.09","911.38","63.25K","1.57%"
"Feb 20, 2019","911.80","907.82","913.51","906.64","53.10K","0.44%"
"Feb 19, 2019","907.82","905.09","915.31","905.09","78.09K","0.32%"
"Feb 18, 2019","904.93","899.75","904.93","899.74","51.22K","0.80%"
"Feb 15, 2019","897.74","900.14","903.11","895.13","50.97K","-0.26%"
"Feb 14, 2019","900.12","897.42","904.11","897.30","50.28K","0.30%"
"Feb 13, 2019","897.42","888.33","897.42","887.60","65.64K","1.02%"
"Feb 12, 2019","888.33","878.69","890.16","878.68","62.16K","1.10%"
"Feb 11, 2019","878.67","862.20","878.67","862.20","39.94K","2.19%"
"Feb 01, 2019","859.81","866.01","868.15","859.38","41.90K","-0.72%"
"Jan 31, 2019","866.06","869.38","874.09","863.85","46.95K","-0.36%"
"Jan 30, 2019","869.16","872.01","872.01","867.92","33.26K","-0.33%"
"Jan 29, 2019","872.03","868.81","872.03","863.22","30.05K","0.38%"
"Jan 28, 2019","868.76","867.60","871.56","865.90","24.72K","0.12%"
"Jan 25, 2019","867.70","865.44","869.53","865.44","34.85K","0.25%"
"Jan 24, 2019","865.52","861.63","866.49","861.04","35.10K","0.44%"
"Jan 23, 2019","861.73","859.26","864.83","856.77","35.62K","0.30%"
"Jan 22, 2019","859.17","864.10","865.92","859.09","36.10K","-0.57%"
"Jan 21, 2019","864.10","855.00","865.59","855.00","46.18K","1.09%"
"Jan 18, 2019","854.79","853.34","859.95","853.34","28.30K","0.17%"
"Jan 17, 2019","853.34","864.15","864.15","853.34","31.74K","-1.27%"
"Jan 16, 2019","864.29","865.00","868.41","861.18","33.03K","-0.09%"
"Jan 15, 2019","865.10","859.42","865.26","856.04","33.59K","0.66%"
"Jan 14, 2019","859.42","860.40","860.40","854.71","32.41K","-0.10%"
"Jan 11, 2019","860.30","857.84","862.88","857.67","34.66K","0.27%"
"Jan 10, 2019","857.95","855.39","859.93","852.96","32.83K","0.29%"
"Jan 09, 2019","855.51","845.53","856.87","845.25","37.20K","1.19%"
"Jan 08, 2019","845.43","851.20","852.92","841.86","27.92K","-0.70%"
"Jan 07, 2019","851.41","840.17","858.69","840.17","30.67K","1.34%"
"Jan 04, 2019","840.17","838.79","842.05","821.83","37.44K","0.16%"
"Jan 03, 2019","838.79","855.66","856.21","834.81","50.05K","-1.97%"
"Jan 02, 2019","855.66","854.99","864.64","852.79","34.10K","0.08%"
