"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 19, 2021","1,155.64","1,159.30","1,159.77","1,151.65","391.16K","-0.32%"
"Mar 18, 2021","1,159.35","1,143.56","1,159.35","1,143.56","352.40K","1.40%"
"Mar 17, 2021","1,143.37","1,140.29","1,143.37","1,135.32","414.80K","0.30%"
"Mar 16, 2021","1,139.96","1,142.09","1,143.65","1,129.82","390.11K","-0.18%"
"Mar 15, 2021","1,142.07","1,139.26","1,144.87","1,136.04","367.71K","0.25%"
"Mar 12, 2021","1,139.25","1,140.05","1,144.77","1,136.23","342.69K","-0.07%"
"Mar 11, 2021","1,140.03","1,126.61","1,141.90","1,126.61","361.30K","1.20%"
"Mar 10, 2021","1,126.55","1,117.19","1,127.17","1,109.43","351.75K","0.84%"
"Mar 09, 2021","1,117.14","1,122.18","1,122.23","1,104.45","351.75K","-0.45%"
"Mar 08, 2021","1,122.18","1,123.75","1,135.40","1,117.27","361.91K","-0.11%"
"Mar 05, 2021","1,123.45","1,124.33","1,124.33","1,107.68","373.89K","-0.07%"
"Mar 04, 2021","1,124.28","1,142.98","1,148.19","1,114.94","404.33K","-1.64%"
"Mar 03, 2021","1,142.98","1,142.29","1,145.56","1,136.48","348.99K","0.06%"
"Mar 02, 2021","1,142.29","1,141.97","1,152.03","1,136.77","344.46K","0.09%"
"Mar 01, 2021","1,141.22","1,123.53","1,142.28","1,123.53","377.47K","1.58%"
"Feb 26, 2021","1,123.44","1,119.81","1,125.09","1,103.45","342.90K","0.29%"
"Feb 25, 2021","1,120.14","1,118.08","1,125.70","1,109.52","311.29K","0.19%"
"Feb 24, 2021","1,118.00","1,133.19","1,141.87","1,111.21","362.68K","-1.34%"
"Feb 23, 2021","1,133.16","1,133.03","1,141.94","1,126.78","368.87K","0.01%"
"Feb 22, 2021","1,133.04","1,132.28","1,141.39","1,125.28","361.04K","0.06%"
"Feb 19, 2021","1,132.36","1,137.26","1,139.24","1,119.70","338.86K","-0.51%"
"Feb 18, 2021","1,138.15","1,123.91","1,138.19","1,113.46","408.88K","1.27%"
"Feb 17, 2021","1,123.90","1,081.06","1,123.90","1,081.06","352.31K","3.96%"
"Feb 09, 2021","1,081.05","1,047.51","1,081.05","1,043.86","337.85K","3.20%"
"Feb 08, 2021","1,047.53","1,089.11","1,090.00","1,034.92","448.51K","-3.82%"
"Feb 05, 2021","1,089.11","1,073.07","1,089.11","1,073.04","311.59K","1.51%"
"Feb 04, 2021","1,072.95","1,072.68","1,081.15","1,058.78","324.88K","0.02%"
"Feb 03, 2021","1,072.70","1,036.78","1,076.79","1,036.78","459.76K","3.47%"
"Feb 02, 2021","1,036.74","992.45","1,036.74","985.15","378.79K","4.44%"
"Feb 01, 2021","992.71","1,013.68","1,030.32","992.71","388.76K","-2.10%"
"Jan 29, 2021","1,013.96","977.08","1,030.71","943.89","513.30K","3.74%"
"Jan 28, 2021","977.43","1,045.37","1,045.37","975.36","480.70K","-6.68%"
"Jan 27, 2021","1,047.45","1,085.57","1,087.22","1,038.89","496.20K","-3.66%"
"Jan 26, 2021","1,087.22","1,115.39","1,116.26","1,070.59","489.93K","-2.53%"
"Jan 25, 2021","1,115.40","1,114.10","1,123.90","1,108.27","418.23K","0.17%"
"Jan 22, 2021","1,113.52","1,107.79","1,121.59","1,105.97","459.28K","0.51%"
"Jan 21, 2021","1,107.82","1,075.82","1,108.78","1,073.99","410.52K","2.98%"
"Jan 20, 2021","1,075.80","1,069.81","1,082.32","1,035.26","497.55K","0.56%"
"Jan 19, 2021","1,069.81","1,129.89","1,130.04","1,058.25","572.64K","-5.32%"
"Jan 18, 2021","1,129.90","1,135.20","1,141.14","1,128.69","431.53K","-0.40%"
"Jan 15, 2021","1,134.45","1,122.81","1,136.38","1,122.81","464.74K","1.12%"
"Jan 14, 2021","1,121.93","1,117.88","1,122.41","1,109.59","452.09K","0.40%"
"Jan 13, 2021","1,117.43","1,124.32","1,131.40","1,114.75","418.46K","-0.61%"
"Jan 12, 2021","1,124.28","1,117.29","1,124.54","1,111.19","412.74K","0.62%"
"Jan 11, 2021","1,117.31","1,100.35","1,118.56","1,100.35","460.95K","1.56%"
"Jan 08, 2021","1,100.14","1,085.48","1,108.30","1,085.48","451.70K","1.40%"
"Jan 07, 2021","1,085.00","1,069.61","1,085.00","1,069.61","433.55K","1.44%"
"Jan 06, 2021","1,069.61","1,063.55","1,080.31","1,063.55","440.14K","0.57%"
"Jan 05, 2021","1,063.51","1,049.36","1,065.58","1,045.35","398.23K","1.27%"
"Jan 04, 2021","1,050.17","1,032.18","1,055.58","1,032.18","435.30K","1.93%"
"Dec 31, 2020","1,030.30","1,020.67","1,032.99","1,020.43","301.33K","0.95%"
"Dec 30, 2020","1,020.64","1,020.29","1,030.69","1,017.14","368.64K","0.03%"
"Dec 29, 2020","1,020.38","1,013.88","1,024.02","1,009.97","370.96K","0.62%"
"Dec 28, 2020","1,014.09","1,011.97","1,021.34","1,007.13","427.27K","0.32%"
"Dec 25, 2020","1,010.81","993.81","1,010.98","986.63","354.53K","1.71%"
"Dec 24, 2020","993.84","1,005.04","1,010.17","972.56","443.51K","-1.09%"
"Dec 23, 2020","1,004.79","1,010.18","1,018.20","1,002.84","434.81K","-0.54%"
"Dec 22, 2020","1,010.22","1,006.37","1,011.32","1,000.21","439.62K","0.49%"
"Dec 21, 2020","1,005.34","991.27","1,007.51","991.27","412.71K","1.42%"
"Dec 18, 2020","991.24","974.16","993.01","974.16","364.64K","1.75%"
"Dec 17, 2020","974.16","984.55","984.55","973.25","422.05K","-1.15%"
"Dec 16, 2020","985.46","972.39","985.46","972.39","367.07K","1.34%"
"Dec 15, 2020","972.39","981.12","983.34","969.53","406.11K","-0.87%"
"Dec 14, 2020","980.95","965.76","980.95","965.76","320.31K","1.59%"
"Dec 11, 2020","965.60","952.46","965.60","951.99","273.17K","1.38%"
"Dec 10, 2020","952.46","962.12","966.28","952.46","361.02K","-0.96%"
"Dec 09, 2020","961.71","953.04","962.12","953.04","342.29K","0.91%"
"Dec 08, 2020","953.04","951.77","955.76","948.39","342.99K","0.12%"
"Dec 07, 2020","951.86","945.37","952.22","944.53","308.28K","0.69%"
"Dec 04, 2020","945.36","946.18","948.85","943.56","368.92K","-0.05%"
"Dec 03, 2020","945.84","939.92","946.28","938.84","344.74K","0.66%"
"Dec 02, 2020","939.62","935.82","940.81","933.97","333.79K","0.41%"
"Dec 01, 2020","935.82","925.03","935.82","914.06","386.81K","0.98%"
"Nov 30, 2020","926.76","931.03","935.55","926.76","317.13K","-0.46%"
"Nov 27, 2020","931.01","924.99","931.01","924.58","259.24K","0.65%"
"Nov 26, 2020","924.99","922.55","924.99","915.90","284.60K","0.27%"
"Nov 25, 2020","922.54","921.80","926.54","919.82","309.55K","0.08%"
"Nov 24, 2020","921.76","920.40","925.21","911.39","357.28K","0.15%"
"Nov 23, 2020","920.38","912.94","921.73","908.83","305.87K","0.82%"
"Nov 20, 2020","912.86","906.51","912.86","904.02","310.54K","0.70%"
"Nov 19, 2020","906.50","901.61","906.88","900.52","330.18K","0.55%"
"Nov 18, 2020","901.58","898.61","903.16","895.55","299.17K","0.34%"
"Nov 17, 2020","898.54","881.14","898.54","881.14","255.11K","2.00%"
"Nov 16, 2020","880.93","895.70","902.54","880.49","343.95K","-1.62%"
"Nov 13, 2020","895.41","888.01","895.41","888.01","287.72K","0.83%"
"Nov 12, 2020","888.02","881.50","888.02","881.13","211.38K","0.74%"
"Nov 11, 2020","881.46","881.75","884.69","875.61","252.59K","0.03%"
"Nov 10, 2020","881.17","882.41","893.48","881.17","299.26K","-0.13%"
"Nov 09, 2020","882.31","868.11","882.31","868.11","259.04K","1.64%"
"Nov 06, 2020","868.11","868.01","871.89","864.64","178.80K","0.02%"
"Nov 05, 2020","867.97","869.83","876.67","867.97","186.87K","-0.21%"
"Nov 04, 2020","869.83","865.47","874.14","864.57","240.26K","0.50%"
"Nov 03, 2020","865.47","862.97","867.66","861.27","206.03K","0.30%"
"Nov 02, 2020","862.92","856.45","863.59","854.15","190.73K","0.75%"
"Oct 30, 2020","856.49","850.63","856.50","841.25","217.15K","0.78%"
"Oct 29, 2020","849.86","850.33","856.42","843.31","247.63K","-0.06%"
"Oct 28, 2020","850.35","873.16","875.73","850.35","313.46K","-2.90%"
"Oct 27, 2020","875.78","880.57","885.83","874.89","308.79K","-0.55%"
"Oct 26, 2020","880.62","889.65","901.56","880.62","289.97K","-1.08%"
"Oct 23, 2020","890.21","878.98","890.24","878.98","270.77K","1.32%"
"Oct 22, 2020","878.61","868.04","878.61","863.33","227.26K","1.22%"
"Oct 21, 2020","868.04","872.02","878.34","867.30","269.86K","-0.45%"
"Oct 20, 2020","872.00","867.30","872.00","863.36","286.90K","0.54%"
"Oct 19, 2020","867.30","865.77","869.66","864.43","260.55K","0.18%"
"Oct 16, 2020","865.76","864.41","869.84","858.61","291.32K","0.16%"
"Oct 15, 2020","864.39","862.09","866.89","859.80","330.66K","0.61%"
"Oct 14, 2020","859.11","848.77","859.11","848.77","285.51K","1.22%"
"Oct 13, 2020","848.78","846.05","849.68","843.59","228.87K","0.33%"
"Oct 12, 2020","846.03","846.84","853.47","843.68","282.58K","-0.09%"
"Oct 09, 2020","846.75","842.49","847.80","841.32","234.27K","0.51%"
"Oct 08, 2020","842.49","844.66","846.50","838.05","306.28K","-0.25%"
"Oct 07, 2020","844.57","844.47","849.55","840.99","329.81K","-0.02%"
"Oct 06, 2020","844.74","842.13","846.43","840.29","323.12K","0.31%"
"Oct 05, 2020","842.13","835.91","843.03","835.91","292.18K","0.75%"
"Oct 02, 2020","835.86","840.54","843.59","824.49","354.75K","-0.56%"
"Oct 01, 2020","840.54","831.04","841.11","831.04","226.43K","1.15%"
"Sep 30, 2020","831.02","828.15","832.49","825.40","216.98K","0.35%"
"Sep 29, 2020","828.15","835.41","842.59","828.15","304.72K","-0.84%"
"Sep 28, 2020","835.20","828.53","836.16","828.53","276.65K","0.81%"
"Sep 25, 2020","828.51","828.47","831.58","825.19","219.74K","0.01%"
"Sep 24, 2020","828.45","833.18","834.21","827.92","218.84K","-0.57%"
"Sep 23, 2020","833.24","828.41","834.81","828.41","232.56K","0.59%"
"Sep 22, 2020","828.39","828.08","830.87","822.55","259.61K","0.03%"
"Sep 21, 2020","828.13","819.19","829.32","819.19","234.08K","1.10%"
"Sep 18, 2020","819.16","810.79","820.11","810.79","206.70K","1.03%"
"Sep 17, 2020","810.80","813.59","815.99","807.73","244.37K","-0.34%"
"Sep 16, 2020","813.59","811.90","813.59","809.74","176.13K","0.20%"
"Sep 15, 2020","811.97","810.38","814.06","809.96","210.19K","0.20%"
"Sep 14, 2020","810.34","803.87","811.14","803.87","207.32K","0.82%"
"Sep 11, 2020","803.75","803.52","805.66","799.99","155.94K","0.03%"
"Sep 10, 2020","803.53","801.81","810.11","801.81","164.63K","0.22%"
"Sep 09, 2020","801.80","802.94","804.77","794.26","182.19K","-0.16%"
"Sep 08, 2020","803.10","800.52","805.49","796.16","160.31K","0.32%"
"Sep 07, 2020","800.52","813.75","818.24","800.52","238.68K","-1.63%"
"Sep 04, 2020","813.75","815.60","815.60","805.82","207.84K","-0.24%"
"Sep 03, 2020","815.71","805.10","816.47","805.10","212.09K","1.32%"
"Sep 01, 2020","805.11","795.94","805.76","794.24","183.13K","1.15%"
"Aug 31, 2020","795.94","795.44","803.89","793.33","192.70K","0.07%"
"Aug 28, 2020","795.40","790.75","801.97","790.75","208.40K","0.59%"
"Aug 27, 2020","790.74","788.70","790.83","787.19","176.62K","0.26%"
"Aug 26, 2020","788.70","789.95","792.24","786.90","206.67K","-0.16%"
"Aug 25, 2020","789.93","784.97","793.38","784.74","218.52K","0.64%"
"Aug 24, 2020","784.94","770.95","785.64","770.86","217.49K","1.83%"
"Aug 21, 2020","770.87","763.87","772.12","763.85","171.03K","0.92%"
"Aug 20, 2020","763.88","766.50","770.77","761.97","148.57K","-0.34%"
"Aug 19, 2020","766.49","763.76","768.83","762.60","136.93K","0.39%"
"Aug 18, 2020","763.49","767.00","767.68","761.56","118.58K","-0.45%"
"Aug 17, 2020","766.96","766.56","768.00","758.00","130.38K","0.04%"
"Aug 14, 2020","766.64","769.69","775.93","764.13","183.42K","-0.40%"
"Aug 13, 2020","769.70","763.59","770.04","763.59","143.74K","0.80%"
"Aug 12, 2020","763.57","760.54","765.31","759.66","152.84K","0.40%"
"Aug 11, 2020","760.54","760.88","764.68","757.51","141.95K","-0.00%"
"Aug 10, 2020","760.57","758.21","767.08","758.21","180.57K","0.35%"
"Aug 07, 2020","757.88","756.84","760.65","753.65","151.55K","0.14%"
"Aug 06, 2020","756.83","755.70","761.66","751.44","144.61K","0.15%"
"Aug 05, 2020","755.70","745.32","757.00","738.60","170.78K","1.39%"
"Aug 04, 2020","745.31","735.06","745.31","735.06","142.69K","1.40%"
"Aug 03, 2020","735.05","719.36","735.06","717.12","156.67K","2.18%"
"Jul 31, 2020","719.36","722.97","725.70","710.12","145.37K","-0.61%"
"Jul 30, 2020","723.78","713.15","724.81","713.15","103.82K","1.50%"
"Jul 29, 2020","713.11","733.29","733.29","701.21","208.41K","-2.75%"
"Jul 28, 2020","733.30","707.78","734.34","707.78","211.59K","3.67%"
"Jul 27, 2020","707.37","748.00","748.00","703.48","262.58K","-5.43%"
"Jul 24, 2020","748.00","774.51","774.51","736.07","299.85K","-3.42%"
"Jul 23, 2020","774.51","772.46","774.79","769.02","143.20K","0.26%"
"Jul 22, 2020","772.48","778.24","780.99","771.97","137.70K","-0.79%"
"Jul 21, 2020","778.67","777.87","780.61","773.71","149.30K","0.12%"
"Jul 20, 2020","777.75","788.07","788.07","777.75","169.47K","-1.31%"
"Jul 17, 2020","788.07","793.23","793.24","786.94","151.21K","-0.65%"
"Jul 16, 2020","793.21","785.12","793.21","784.65","142.76K","1.03%"
"Jul 15, 2020","785.10","781.64","789.98","781.64","133.29K","0.44%"
"Jul 14, 2020","781.63","780.08","781.63","774.19","126.39K","0.09%"
"Jul 13, 2020","780.92","783.30","788.66","778.04","134.99K","-0.30%"
"Jul 10, 2020","783.29","789.13","790.51","780.78","155.98K","-0.77%"
"Jul 09, 2020","789.35","778.74","791.50","778.74","168.18K","1.37%"
"Jul 08, 2020","778.65","778.69","780.37","775.20","118.37K","-0.01%"
"Jul 07, 2020","778.70","777.82","785.18","777.82","201.21K","0.12%"
"Jul 06, 2020","777.79","765.63","778.12","765.63","130.74K","1.63%"
"Jul 03, 2020","765.33","761.05","765.72","761.05","106.59K","0.56%"
"Jul 02, 2020","761.04","762.51","764.25","757.32","132.36K","-0.19%"
"Jul 01, 2020","762.49","746.85","763.11","746.19","156.08K","2.09%"
"Jun 30, 2020","746.86","750.21","759.32","741.62","191.83K","-0.45%"
"Jun 29, 2020","750.20","770.31","770.31","744.67","219.82K","-2.65%"
"Jun 26, 2020","770.60","772.69","779.19","768.10","166.17K","-0.25%"
"Jun 25, 2020","772.56","776.99","776.99","766.63","187.74K","-0.57%"
"Jun 24, 2020","777.02","784.00","788.81","774.71","210.86K","-0.85%"
"Jun 23, 2020","783.71","785.56","787.94","779.42","244.79K","-0.30%"
"Jun 22, 2020","786.08","783.37","788.16","781.20","199.63K","0.37%"
"Jun 19, 2020","783.16","770.67","783.16","770.55","214.20K","1.63%"
"Jun 18, 2020","770.57","770.13","773.13","762.31","127.88K","0.06%"
"Jun 17, 2020","770.12","772.40","775.18","767.15","170.40K","-0.28%"
"Jun 16, 2020","772.30","750.84","774.37","750.84","195.75K","2.86%"
"Jun 15, 2020","750.82","780.02","785.21","750.82","304.23K","-3.63%"
"Jun 12, 2020","779.14","776.05","779.14","754.88","365.94K","-0.13%"
"Jun 11, 2020","780.19","810.28","814.96","779.93","426.76K","-3.71%"
"Jun 10, 2020","810.22","807.96","813.00","799.04","362.85K","0.28%"
"Jun 09, 2020","807.98","808.98","813.47","807.40","298.02K","-0.12%"
"Jun 08, 2020","808.98","797.18","815.32","797.18","325.00K","1.53%"
"Jun 05, 2020","796.76","792.71","796.76","787.52","291.35K","0.51%"
"Jun 04, 2020","792.71","792.13","798.84","792.13","272.99K","0.07%"
"Jun 03, 2020","792.12","786.49","792.40","785.48","193.04K","0.74%"
"Jun 02, 2020","786.31","790.49","794.90","785.84","326.51K","-0.48%"
"Jun 01, 2020","790.09","776.17","790.09","776.17","285.60K","1.79%"
"May 29, 2020","776.17","772.88","778.29","770.91","174.19K","0.42%"
"May 28, 2020","772.92","770.23","777.81","768.75","182.38K","0.35%"
"May 27, 2020","770.23","783.40","789.09","770.23","253.19K","-1.68%"
"May 26, 2020","783.40","775.80","784.17","775.80","223.84K","0.98%"
"May 25, 2020","775.80","769.56","777.31","766.57","174.25K","0.81%"
"May 22, 2020","769.55","780.16","780.25","769.29","189.45K","-1.36%"
"May 21, 2020","780.19","771.04","780.19","770.34","218.17K","1.19%"
"May 20, 2020","771.01","765.60","771.01","761.29","174.82K","0.70%"
"May 19, 2020","765.62","755.43","773.40","755.43","219.17K","1.40%"
"May 18, 2020","755.06","745.10","755.36","740.93","156.62K","1.33%"
"May 15, 2020","745.15","750.57","755.53","742.07","173.84K","-0.77%"
"May 14, 2020","750.91","752.82","754.80","744.31","185.29K","-0.25%"
"May 13, 2020","752.82","751.88","757.15","732.37","233.00K","0.07%"
"May 12, 2020","752.28","745.03","752.83","736.07","209.66K","0.99%"
"May 11, 2020","744.88","729.45","744.88","729.45","194.96K","2.12%"
"May 08, 2020","729.45","713.15","741.10","713.15","250.97K","2.30%"
"May 07, 2020","713.04","701.65","713.04","701.65","152.96K","1.65%"
"May 06, 2020","701.49","687.17","701.49","686.01","141.82K","2.12%"
"May 05, 2020","686.90","685.05","689.68","682.78","103.99K","0.36%"
"May 04, 2020","684.46","689.63","689.85","681.66","172.76K","-0.81%"
"Apr 29, 2020","690.07","690.10","693.05","688.24","141.00K","-0.01%"
"Apr 28, 2020","690.13","692.96","697.28","686.64","136.16K","-0.43%"
"Apr 27, 2020","693.11","696.60","706.65","693.11","176.84K","-0.52%"
"Apr 24, 2020","696.74","690.61","697.26","685.23","157.47K","0.89%"
"Apr 23, 2020","690.61","687.47","702.03","687.47","126.93K","0.47%"
"Apr 22, 2020","687.37","682.10","691.18","667.58","155.91K","0.77%"
"Apr 21, 2020","682.14","709.27","709.27","677.86","259.81K","-3.86%"
"Apr 20, 2020","709.52","707.40","714.07","702.66","220.42K","0.30%"
"Apr 17, 2020","707.39","698.93","708.26","698.93","191.68K","1.22%"
"Apr 16, 2020","698.89","695.18","699.05","688.07","152.26K","0.54%"
"Apr 15, 2020","695.16","686.60","697.39","686.60","175.21K","1.25%"
"Apr 14, 2020","686.58","681.01","686.58","673.94","165.65K","0.82%"
"Apr 13, 2020","681.01","672.25","687.91","672.25","144.32K","1.32%"
"Apr 10, 2020","672.13","675.04","677.13","664.91","219.37K","-0.44%"
"Apr 09, 2020","675.07","668.13","679.85","668.13","193.99K","1.04%"
"Apr 08, 2020","668.10","668.24","668.47","651.31","150.68K","-0.01%"
"Apr 07, 2020","668.20","656.73","670.04","651.92","205.85K","1.75%"
"Apr 06, 2020","656.73","625.36","656.74","625.36","203.09K","5.03%"
"Apr 03, 2020","625.30","606.50","625.30","606.47","136.09K","3.10%"
"Apr 01, 2020","606.50","590.94","609.35","585.50","144.06K","2.60%"
"Mar 31, 2020","591.14","594.21","607.23","579.31","146.73K","-0.47%"
"Mar 30, 2020","593.95","621.87","621.87","586.88","133.89K","-4.52%"
"Mar 27, 2020","622.08","624.70","627.97","612.22","157.96K","-0.42%"
"Mar 26, 2020","624.70","626.65","631.79","615.28","122.19K","-0.36%"
"Mar 25, 2020","626.98","601.31","626.98","601.31","139.14K","4.32%"
"Mar 24, 2020","601.04","609.87","609.87","595.03","148.33K","-1.46%"
"Mar 23, 2020","609.95","646.87","646.87","606.70","156.93K","-6.04%"
"Mar 20, 2020","649.18","658.74","660.96","646.44","127.78K","-1.43%"
"Mar 19, 2020","658.58","676.91","676.91","646.66","146.28K","-2.71%"
"Mar 18, 2020","676.93","675.95","680.95","670.98","144.82K","0.14%"
"Mar 17, 2020","675.96","676.00","679.07","652.80","140.33K","-0.03%"
"Mar 16, 2020","676.14","690.21","690.21","665.28","151.58K","-2.04%"
"Mar 13, 2020","690.20","691.77","691.83","652.25","200.10K","-0.61%"
"Mar 12, 2020","694.44","730.99","730.99","685.68","217.75K","-5.03%"
"Mar 11, 2020","731.22","755.84","761.72","716.52","171.19K","-3.25%"
"Mar 10, 2020","755.82","749.77","759.43","728.71","156.12K","0.81%"
"Mar 09, 2020","749.77","800.49","800.49","748.38","185.73K","-6.34%"
"Mar 06, 2020","800.55","802.84","802.84","792.37","105.71K","-0.31%"
"Mar 05, 2020","803.07","802.08","809.06","800.62","137.03K","0.12%"
"Mar 04, 2020","802.08","801.40","802.50","795.07","131.57K","0.08%"
"Mar 03, 2020","801.42","797.81","807.20","797.81","119.75K","0.43%"
"Mar 02, 2020","797.99","795.16","799.33","790.46","112.31K","0.36%"
"Feb 28, 2020","795.14","809.18","809.18","786.34","126.42K","-1.75%"
"Feb 27, 2020","809.34","803.93","810.04","798.56","90.08K","0.67%"
"Feb 26, 2020","803.94","812.71","812.71","801.18","91.00K","-1.09%"
"Feb 25, 2020","812.78","802.91","812.78","793.70","122.39K","1.07%"
"Feb 24, 2020","804.18","832.22","832.22","803.76","184.48K","-3.48%"
"Feb 21, 2020","833.14","835.35","840.09","832.62","116.30K","-0.26%"
"Feb 20, 2020","835.35","827.11","835.35","827.11","114.55K","1.00%"
"Feb 19, 2020","827.11","825.48","828.78","823.37","102.57K","0.20%"
"Feb 18, 2020","825.48","830.60","830.79","822.69","108.42K","-0.62%"
"Feb 17, 2020","830.60","831.81","833.04","827.42","99.85K","-0.15%"
"Feb 14, 2020","831.84","831.12","834.08","829.32","115.10K","0.15%"
"Feb 13, 2020","830.57","829.84","831.05","825.99","100.56K","0.09%"
"Feb 12, 2020","829.84","824.02","834.40","824.02","133.55K","0.71%"
"Feb 11, 2020","824.03","821.29","825.73","821.29","110.34K","0.33%"
"Feb 10, 2020","821.29","830.05","830.05","816.76","85.51K","-1.07%"
"Feb 07, 2020","830.19","828.28","832.19","825.12","118.43K","0.23%"
"Feb 06, 2020","828.28","812.45","828.28","811.16","155.00K","1.95%"
"Feb 05, 2020","812.45","812.00","819.36","807.57","111.60K","0.07%"
"Feb 04, 2020","811.88","811.69","817.40","801.78","128.79K","0.03%"
"Feb 03, 2020","811.61","819.47","819.47","777.81","180.67K","-0.98%"
"Jan 31, 2020","819.62","843.89","843.89","819.62","146.91K","-2.88%"
"Jan 30, 2020","843.94","871.43","871.43","838.63","132.85K","-3.22%"
"Jan 22, 2020","872.04","868.37","872.21","865.97","90.02K","0.42%"
"Jan 21, 2020","868.35","859.89","868.35","859.89","92.03K","0.98%"
"Jan 20, 2020","859.89","858.89","859.89","856.14","71.93K","0.12%"
"Jan 17, 2020","858.90","857.40","862.22","856.97","83.31K","0.17%"
"Jan 16, 2020","857.40","852.91","857.54","851.72","102.91K","0.53%"
"Jan 15, 2020","852.91","852.07","853.62","850.58","72.51K","0.08%"
"Jan 14, 2020","852.19","848.77","853.09","847.87","90.77K","0.40%"
"Jan 13, 2020","848.79","851.25","851.42","848.46","71.76K","-0.29%"
"Jan 10, 2020","851.25","845.24","852.64","845.17","114.07K","0.72%"
"Jan 09, 2020","845.18","834.53","845.78","834.53","89.27K","1.28%"
"Jan 08, 2020","834.53","845.76","845.76","830.74","114.55K","-1.33%"
"Jan 07, 2020","845.79","842.23","846.39","841.04","78.88K","0.42%"
"Jan 06, 2020","842.23","851.59","851.60","841.90","87.56K","-1.10%"
"Jan 03, 2020","851.59","853.85","857.25","851.35","90.55K","-0.25%"
"Jan 02, 2020","853.70","847.56","853.70","845.50","89.84K","0.72%"
"Dec 31, 2019","847.56","849.15","850.11","845.18","85.90K","-0.18%"
"Dec 30, 2019","849.06","845.81","849.33","845.28","81.94K","0.38%"
"Dec 27, 2019","845.81","842.33","845.81","838.27","68.91K","0.42%"
"Dec 26, 2019","842.30","842.82","844.67","839.90","91.32K","-0.06%"
"Dec 25, 2019","842.82","840.18","843.93","839.17","104.82K","0.31%"
"Dec 24, 2019","840.18","838.93","840.33","835.40","103.78K","0.14%"
"Dec 23, 2019","838.99","839.56","843.02","838.66","121.08K","-0.07%"
"Dec 20, 2019","839.56","835.23","841.04","835.23","116.03K","0.52%"
"Dec 19, 2019","835.25","836.11","839.71","831.89","104.95K","-0.10%"
"Dec 18, 2019","836.11","840.90","840.90","834.05","110.55K","-0.57%"
"Dec 17, 2019","840.90","849.09","850.00","840.70","147.18K","-0.98%"
"Dec 16, 2019","849.20","852.67","852.70","846.97","122.83K","-0.41%"
"Dec 13, 2019","852.69","857.81","860.45","852.69","107.92K","-0.60%"
"Dec 12, 2019","857.81","852.39","857.81","852.39","100.67K","0.64%"
"Dec 11, 2019","852.39","849.13","852.39","844.47","107.26K","0.37%"
"Dec 10, 2019","849.24","854.96","855.20","845.10","115.64K","-0.67%"
"Dec 09, 2019","854.96","854.54","856.78","851.33","106.74K","0.05%"
"Dec 06, 2019","854.56","853.78","856.02","851.32","90.63K","0.09%"
"Dec 05, 2019","853.79","856.55","859.91","853.03","105.71K","-0.34%"
"Dec 04, 2019","856.71","845.15","856.71","841.99","111.86K","1.38%"
"Dec 03, 2019","845.07","850.13","851.82","841.85","123.69K","-0.61%"
"Dec 02, 2019","850.23","861.07","863.17","850.12","125.31K","-1.24%"
"Nov 29, 2019","860.94","858.79","861.37","856.28","95.72K","0.25%"
"Nov 28, 2019","858.78","866.04","867.07","856.09","109.32K","-0.90%"
"Nov 27, 2019","866.61","868.19","871.04","866.44","104.63K","-0.18%"
"Nov 26, 2019","868.19","866.61","871.50","866.61","113.17K","0.23%"
"Nov 25, 2019","866.24","865.92","868.79","859.94","114.04K","0.04%"
"Nov 22, 2019","865.92","872.85","878.63","859.14","150.70K","-0.74%"
"Nov 21, 2019","872.38","886.58","886.62","872.38","130.44K","-1.60%"
"Nov 20, 2019","886.58","892.93","893.96","885.90","134.59K","-0.71%"
"Nov 19, 2019","892.93","888.35","892.93","887.54","101.70K","0.52%"
"Nov 18, 2019","888.35","894.39","895.84","887.79","118.75K","-0.65%"
"Nov 15, 2019","894.15","895.69","897.61","891.09","118.56K","-0.17%"
"Nov 14, 2019","895.70","898.52","902.18","894.15","127.55K","-0.33%"
"Nov 13, 2019","898.63","904.67","905.94","897.02","124.91K","-0.67%"
"Nov 12, 2019","904.65","905.01","907.71","903.43","119.65K","-0.04%"
"Nov 11, 2019","904.99","909.24","910.80","904.21","124.91K","-0.47%"
"Nov 08, 2019","909.24","909.88","913.36","907.63","121.04K","-0.07%"
"Nov 07, 2019","909.86","909.29","912.48","907.66","127.01K","0.06%"
"Nov 06, 2019","909.29","908.28","912.28","906.61","139.09K","0.12%"
"Nov 05, 2019","908.24","905.64","910.12","904.37","128.77K","0.29%"
"Nov 04, 2019","905.64","901.44","906.62","899.58","152.35K","0.50%"
"Nov 01, 2019","901.17","888.12","901.50","887.74","143.91K","1.47%"
"Oct 31, 2019","888.12","891.71","894.18","887.85","126.54K","-0.40%"
"Oct 30, 2019","891.71","889.15","894.46","888.41","113.50K","0.29%"
"Oct 29, 2019","889.14","889.93","892.70","889.14","129.92K","-0.11%"
"Oct 28, 2019","890.13","890.59","893.25","890.10","108.05K","-0.05%"
"Oct 25, 2019","890.60","889.67","890.60","887.90","96.98K","0.12%"
"Oct 24, 2019","889.51","884.31","889.51","884.13","105.02K","0.59%"
"Oct 23, 2019","884.32","882.63","884.45","881.58","112.18K","0.19%"
"Oct 22, 2019","882.63","881.60","883.95","880.35","147.10K","0.12%"
